row ID,Molecule,Molecule name,Mannhold LogP,Atomic Polarizabilities,Aromatic Atoms Count,Aromatic Bonds Count,Element Count,Bond Polarizabilities,Bond Count,Eccentric Connectivity Index,Fragment Complexity,VABC Volume Descriptor,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Largest Chain,Largest Pi Chain,Petitjean Number,Rotatable Bonds Count,Lipinski's Rule of Five,Topological Polar Surface Area,Vertex adjacency information magnitude,Molecular Weight,XLogP,Zagreb Index,Molecular Formula,Formal Charge,Formal Charge (pos),Formal Charge (neg),Heavy Atoms Count,Molar Mass,SP3 Character,Rotatable Bonds Count (non terminal)
Row9252,S1C2CC3(C4C(C5C(C(O)CC5)(C)CC4)CCC3CC12)C,C19H30OS,3.33,57.14579,0,0,51,35.07621,25,342,2605.02,302.697123846429,1,1,0,0,0.444444444444444,3,1,20.23,5.64385618977472,306.201736580001,5.519,134,C19H30OS,0,0,0,21,306.507694574353,0.372549019607843,0
Row9256,O=C1C=C[C@@]2([C@@H]3[C@H]([C@@H]4[C@@]([C@@H](OC5(OC)CCCCC5)CC4)(C)CC3)CC[C@H]2C1)C,C26H40O3,3.99,74.8377199999999,0,0,69,48.51828,33,678,4517.03,417.56752816942,3,0,2,4,0.5,6,1,35.53,6.04439411935845,400.297745140001,6.474,170,C26H40O3,0,0,0,29,400.594978252228,0.333333333333333,3
Row9257,O=C1C=C[C@@]2([C@@H]3[C@H]([C@H]4[C@]([C@@H](OC5(OC)CCCCC5)CC4)(C)CC3)CC[C@H]2C1)C,C26H40O3,3.99,74.8377199999999,0,0,69,48.51828,33,678,4517.03,417.56752816942,3,0,2,4,0.5,6,1,35.53,6.04439411935845,400.297745140001,6.474,170,C26H40O3,0,0,0,29,400.594978252228,0.333333333333333,3
Row9260,[Si](O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)(C)(C)C,C22H36O2Si,3.55,69.708548,0,0,61,56.709452,28,489,3496.03,387.458665791791,2,0,3,4,0.5,7,1,26.3,5.8073549220576,360.248456922001,5.77,148,C22H36O2Si,0,0,0,25,360.606251477136,0.311475409836066,2
Row9263,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(CCCC4)=CC3)CC2)CC1)C)CC,C20H32O,3.55,57.339376,0,0,53,34.982624,24,351,2716.01,311.204084414696,1,1,2,2,0.5,4,1,20.23,5.58496250072116,288.245315644001,6.09,124,C20H32O,0,0,0,21,288.468226985755,0.339622641509434,1
Row9266,O=C(O[C@@H]1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@]([C@](O)(CC)CC4)(C)CC3)CC2)CC1)CC,C23H36O3,3.66,66.8905479999999,0,0,62,42.229452,29,590,3575.03,378.036032992619,3,1,4,3,0.5,8,1,46.53,5.85798099512757,360.266445012001,5.264,148,C23H36O3,0,0,0,26,360.531007546561,0.32258064516129,4
Row9271,O=C(O)CCCCCCCCCCC(=O)O,C12H22O4,2.34,38.997446,0,0,38,25.966554,15,304,1129.04,245.996263611845,4,2,14,3,0.461538461538462,13,1,74.6,4.90689059560852,230.151809184,3.42,62,C12H22O4,0,0,0,16,230.301147055901,0.263157894736842,11
Row9272,O=C/1N2C(c3[nH]c4ccccc4c3C[C@H]2C(=O)O)=C\C1=C\5/C(=O)N6[C@H](C(=O)O)Cc7c(C6=C5)[nH]c8ccccc78,C30H20N4O6,3.66,75.34786,18,20,60,30.97614,47,1090,2929.1,442.165848394436,8,4,3,30,0.466666666666667,4,1,146.8,6.55458885167764,532.138284360001,2.896,242,C30H20N4O6,0,0,0,40,532.504134373716,0.0666666666666667,2
Row9278,O=C(OCc1ccccc1)N2[C@H](C(=O)NC(C)(C)C)CN(c3nc(N)c4cc(OC)c(cc4n3)OC)CC2,C27H34N6O5,3.22,80.8009619999999,16,17,72,51.433038,41,1095,4219.11,476.989316539808,9,2,5,14,0.5,14,1,132.14,6.35755200461808,522.259068188001,3.502,200,C27H34N6O5,0,0,0,38,522.597098723416,0.152777777777778,8
Row9280,S(CC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(C)C)CCC(=O)O)CCC(=O)O)CCC(=O)O)CCC(=O)O)CCC(=O)O)C)Cc1ccc(O)cc1)Cc2c3c(cccc3)[nH]c2)C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc4ccccc4)CC(=O)O)C,C74H99N15O26S,4.98,236.504507000001,21,22,215,135.969493,119,7962,34184.42,1530.98250528324,39,22,42,9,0.5,65,4,703.43,7.89481776330794,1645.660639288,-2.601,558,C74H99N15O26S,0,0,0,116,1646.73175220645,0.162790697674419,53
Row9285,Clc1cc2nc3c(nc(OC)cc3)c(c2cc1)Nc4cc(c(O)c(c4)CN5CCCC5)CN6CCCC6,C29H32N5O2Cl,3.77,81.6613759999999,20,22,69,44.578624,42,877,4144.08,453.811995850525,5,2,2,23,0.461538461538462,10,1,73.75,6.39231742277876,517.224452944001,4.902,204,C29H32ClN5O2,0,0,0,37,518.05070859778,0.159420289855072,7
Row9286,Clc1cc2nccc(c2cc1)N3CCN(CCCN4CCN(c5c6c(ncc5)cc(Cl)cc6)CC4)CC3,C29H32N6Cl2,3.77,83.3373759999999,20,22,69,46.382624,42,1434,4144.08,462.439370428003,6,0,3,11,0.5,8,2,38.74,6.39231742277876,534.206550384001,5.586,202,C29H32Cl2N6,0,0,0,37,535.511539527861,0.159420289855072,6
Row9291,Brc1sc2-n3c(nnc3CN=C(c2c1)c4c(Cl)cccc4)C5CCCCC5,C20H18N4BrClS,2.89,59.732274,16,16,45,28.287726,31,547,1699.07,335.892939746002,3,0,0,18,0.5,4,1,71.31,5.95419631038688,460.012407356001,7.345,152,C20H18BrClN4S,0,0,0,27,461.80701487484,0.155555555555556,2
Row9293,O=c1oc2c(ccc(c2)NC(=O)C(NC(=O)C(NC(=O)OCC3c4c(cccc4)-c5c3cccc5)CC6CCCCC6)CCCCN)c(c1)C,C40H46N4O6,4.76,110.284478,22,23,96,59.271522,55,1732,7751.1,653.3750707555,8,4,13,14,0.5,16,3,152.76,6.78135971352466,678.341735192001,7.861,262,C40H46N4O6,0,0,0,50,678.817952941067,0.166666666666667,14
Row9295,o1nc2C[C@@H]3CC[C@@H]4[C@@H]([C@]3(Cc2c1)C)CC[C@]5([C@H]4CC[C@@]5(O)C)C,C21H31NO2,3.44,60.334583,5,5,55,35.805417,28,426,2929.03,322.394138547691,1,1,0,5,0.5,4,1,46.26,5.8073549220576,329.235479232001,5.674,150,C21H31NO2,0,0,0,24,329.477130263322,0.327272727272727,0
Row9296,O1c2c(c(O)cc(c2)C(CCCCCC)(C)C)[C@H]3CC(CO)=CC[C@@H]3C1(C)C,C25H38O3,3.88,71.7441339999999,6,6,66,43.457866,30,658,3868.03,408.811543543553,1,2,8,8,0.466666666666667,14,1,49.69,5.90689059560852,386.282095076001,6.538,150,C25H38O3,0,0,0,28,386.568360847788,0.257575757575758,7
Row9297,O=c1c2c(oc(c1)-c3ccc(O)cc3)c(c(O)cc2O)[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO,C21H20O10,2.67,58.31586,16,17,51,26.65414,34,664,1986.1,367.356898440013,5,7,2,20,0.461538461538462,10,1,181.05,6.08746284125034,432.10564684,1.868,170,C21H20O10,0,0,0,31,432.378318184758,0.117647058823529,3
Row9304,SC[C@H](N)C(=O)N[C@H]1[C@H](O[C@H](CO)[C@H]([C@@H]1O)O)O[C@H](C(=O)O)CC(=O)O,C13H22N2O10S,1.46,50.669446,0,0,48,33.036554,26,434,1654.13,341.543235513412,12,7,6,3,0.454545454545455,16,2,247.67,5.70043971814109,398.099515904,-2.702,124,C13H22N2O10S,0,0,0,26,398.387803925215,0.208333333333333,9
Row9308,O=c1c2c(O)c(c(O)cc2oc(c1)-c3cc(O)c(O)cc3)C4OC(C(O)C(C4O)O)CO,C21H20O11,2.56,59.11786,16,17,52,26.65414,35,782,2033.11,376.147125140574,5,8,2,21,0.466666666666667,11,1,201.28,6.12928301694497,448.10056146,1.623,176,C21H20O11,0,0,0,32,448.377723112327,0.115384615384615,3
Row9309,O=c1c2c(O)c(c(O)cc2oc(c1)-c3ccc(O)cc3)C4OC(C(O)C(C4O)O)CO,C21H20O10,2.67,58.31586,16,17,51,26.65414,34,755,1986.1,367.356898440013,5,7,2,20,0.466666666666667,10,1,181.05,6.08746284125034,432.10564684,1.868,170,C21H20O10,0,0,0,31,432.378318184758,0.117647058823529,3
Row9310,O=c1c2c(oc(c1)-c3ccc(O)cc3)cc(O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O[C@@H]5OC[C@]([C@H]5O)(O)CO)O)CO)cc2O,C26H28O14,2.78,75.6582039999999,16,17,68,41.147796,44,1189,3624.14,476.641269670791,9,8,2,20,0.5,15,2,228.97,6.4594316186373,564.147905576001,1.025,220,C26H28O14,0,0,0,40,564.493143409582,0.161764705882353,7
Row9311,O=c1c2c(oc(c1)-c3ccc(O)cc3)cc(O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO)cc2O,C21H20O10,2.67,58.31586,16,17,51,28.57014,34,770,1986.1,367.356898440013,5,6,2,20,0.466666666666667,10,1,170.05,6.08746284125034,432.10564684,2.362,168,C21H20O10,0,0,0,31,432.378318184758,0.117647058823529,4
Row9312,O=c1c2c(O)c(O)c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@@H]([C@H]3O)O)cc2oc(c1)-c4ccc(O)cc4,C21H18O12,2.45,58.586274,16,17,51,27.341726,36,820,1860.12,382.300893140335,6,7,3,21,0.466666666666667,11,1,207.35,6.16992500144231,462.079826016,2.274,180,C21H18O12,0,0,0,33,462.361246532245,0.0980392156862745,4
Row9313,O1[C@@]23[C@@]([C@H]4CC[C@]5([C@H]([C@@H]4C[C@@H]12)CC[C@@H]5[C@@H](CCCC(C)C)C)C)(CC[C@@H](C3)O)C,C27H46O2,4.21,79.7964779999999,0,0,75,52.203522,33,716,5429.02,431.346203496326,2,1,7,0,0.466666666666667,11,1,32.76,6.04439411935845,402.349780712001,9.595,174,C27H46O2,0,0,0,29,402.653953744401,0.36,5
Row9325,O=c1c(O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO)c(oc3c1c(O)cc(c3)O)-c4cc(O)c(O)cc4,C21H20O12,2.45,59.91986,16,17,53,28.57014,36,666,2080.12,384.937351841135,5,8,2,22,0.5,12,1,210.51,6.16992500144231,464.095476080001,1.711,180,C21H20O12,0,0,0,33,464.377128039897,0.113207547169811,4
Row9327,O=c1c(O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO)c(oc3c1c(O)cc(c3)O)-c4ccc(O)cc4,C21H20O11,2.56,59.11786,16,17,52,28.57014,35,645,2033.11,376.147125140574,5,7,2,21,0.5,11,1,190.28,6.12928301694497,448.100561460001,1.688,174,C21H20O11,0,0,0,32,448.377723112327,0.115384615384615,4
Row9328,O=c1c(OC2OC(C(O)C(C2O)O)CO)c(oc3c1c(O)cc(c3)O)-c4ccc(O)cc4,C21H20O11,2.56,59.11786,16,17,52,28.57014,35,645,2033.11,376.147125140574,5,7,2,21,0.5,11,1,190.28,6.12928301694497,448.100561460001,1.688,174,C21H20O11,0,0,0,32,448.377723112327,0.115384615384615,4
Row9329,O=c1c(OC2OC(C(O)C(C2O)O)C)c(oc3c1c(O)cc(c3)OC4OC(C(O)C(C4O)O)C)-c5ccc(O)cc5,C27H30O14,2.89,78.7517899999999,16,17,71,43.33421,45,1146,3985.14,493.937254296658,8,8,0,21,0.470588235294118,15,2,228.97,6.49185309632968,578.163555640001,1.788,226,C27H30O14,0,0,0,41,578.519760814021,0.169014084507042,5
Row9330,O=c1c(OC2OC(C(O)C(C2O)O)C)c(oc3c1c(O)cc(c3)O)-c4cc(O)c(O)c(c4)O,C21H20O12,2.45,59.91986,16,17,53,28.57014,36,664,2080.12,384.937351841135,4,8,0,23,0.5,12,1,210.51,6.16992500144231,464.095476080001,2.437,182,C21H20O12,0,0,0,33,464.377128039897,0.113207547169811,3
Row9331,O=c1c(O[C@@H]2O[C@@H]([C@H](O)[C@@H]([C@H]2O)O)CO[C@@H]3O[C@H]([C@H](O)[C@H]([C@H]3O)O)C)c(oc4c1c(O)cc(c4)O[C@@H]5O[C@H]([C@H](O)[C@H]([C@H]5O)O)C)-c6ccc(O)cc6,C33H40O19,3.0,99.9897199999999,16,17,92,58.09828,57,1861,6757.19,629.307836853861,13,11,2,21,0.5,21,3,308.12,6.83289001416474,740.216379060001,0.251,286,C33H40O19,0,0,0,52,740.660608370854,0.195652173913043,8
Row9332,O=c1c(O)c(oc2c1c(O)cc(c2)O)-c3cc(O)c(O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO)cc3,C21H20O12,2.45,59.91986,16,17,53,28.57014,36,844,2080.12,384.937351841135,5,8,2,22,0.466666666666667,12,1,210.51,6.16992500144231,464.09547608,1.711,180,C21H20O12,0,0,0,33,464.377128039897,0.113207547169811,4
Row9333,O=c1c(OC2OC(C(O)C(C2O)O)COC3OC(C(O)C(C3O)OC4OC(C(O)C(C4O)O)C)C)c(oc5c1c(O)cc(c5)OC)-c6cc(O)c(O)cc6,C34H42O20,3.0,103.885306,16,17,96,62.200694,59,1987,7339.2,655.394048180288,13,11,2,22,0.5,23,3,317.35,6.88264304936184,770.226943744001,-0.0649999999999998,296,C34H42O20,0,0,0,54,770.686630702863,0.197916666666667,9
Row9337,O=c1c2c(oc(c1)-c3ccc(O)cc3)cc(O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O[C@@H]5O[C@H]([C@H](O)[C@H]([C@H]5O)O)C)O)CO)cc2O,C27H30O14,2.89,78.7517899999999,16,17,71,43.33421,45,1223,3985.14,493.937254296658,9,8,2,20,0.5,15,2,228.97,6.49185309632968,578.163555640001,1.528,224,C27H30O14,0,0,0,41,578.519760814021,0.169014084507042,6
Row9338,O1[C@@H](O)[C@H](O[C@@H]2O[C@H]([C@H](O)[C@H]([C@H]2O)O)C)[C@@H](O)[C@@H]([C@H]1CO)O,C12H22O10,1.68,43.809446,0,0,44,29.798554,23,380,1563.1,279.297623815212,10,7,2,0,0.454545454545455,11,1,169.3,5.52356195605701,326.121296904001,-2.96,114,C12H22O10,0,0,0,22,326.297576621317,0.272727272727273,3
Row9343,Brc1c2nc(-c3sccc3)c(n2cc(c1)Br)NC(=O)c4ccc(Cl)cc4,C18H10N3OBr2ClS,2.56,53.62993,20,21,36,21.13007,29,514,871.08,314.561597263429,3,1,3,23,0.454545454545455,6,2,74.64,5.85798099512757,508.85998482,6.58,142,C18H10Br2ClN3OS,0,0,0,26,511.618246742041,0.0,3
Row9346,O=c1c(-c2ccc(O)cc2)coc3c1ccc(c3C4OC(C(O)C(C4O)O)CO)O,C21H20O9,2.78,57.51386,16,17,50,26.65414,33,687,1939.09,358.566671739452,5,6,2,19,0.5,9,1,160.82,6.04439411935845,416.110732220001,1.937,164,C21H20O9,0,0,0,30,416.378913257188,0.12,3
Row9347,O=c1c(-c2ccc(O)cc2)coc3c1ccc(c3[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO)O,C21H20O9,2.78,57.51386,16,17,50,26.65414,33,687,1939.09,358.566671739452,5,6,2,19,0.5,9,1,160.82,6.04439411935845,416.110732220001,1.937,164,C21H20O9,0,0,0,30,416.378913257188,0.12,3
Row9348,O=c1c2c(occ1-c3ccc(O)cc3)cc(O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO)cc2O,C21H20O10,2.67,58.31586,16,17,51,28.57014,34,810,1986.1,367.356898440013,5,6,2,20,0.5,10,1,170.05,6.08746284125034,432.10564684,2.025,168,C21H20O10,0,0,0,31,432.378318184758,0.117647058823529,4
Row9361,O=C1NC[C@@]1(O)CC[C@H](N)C(=O)N[C@H](C(=O)O)[C@H](O)C,C11H19N3O6,1.68,40.141067,0,0,39,24.304933,20,320,1141.09,264.27809561,9,6,8,3,0.5,12,1,161.98,5.32192809488736,289.127385328001,-4.604,98,C11H19N3O6,0,0,0,20,289.285508373882,0.205128205128205,7
Row9362,O=C1NC(=O)C(=C1c2c3c(cccc3)n(c2)C4CCN(Cc5ncccc5)CC4)c6c7c(cccc7)n(c6)C,C32H29N5O2,4.21,82.7609969999999,24,26,68,41.539003,45,1220,3994.07,456.686588453692,5,1,0,25,0.5,6,1,72.16,6.49185309632968,515.232125168001,4.733,222,C32H29N5O2,0,0,0,39,515.606156448483,0.102941176470588,5
Row9370,O=C1c2c(O[C@@H]([C@H]1O[C@@H]3O[C@H]([C@H](O)[C@H]([C@H]3O)O)C)c4cc(O)c(O)cc4)cc(O)cc2O,C21H22O11,2.56,60.451446,12,12,54,30.756554,35,643,2257.11,378.783583841374,6,7,0,11,0.5,11,1,186.37,6.12928301694497,450.116211524001,0.615,176,C21H22O11,0,0,0,32,450.393604619979,0.148148148148148,3
Row9372,O=C1c2c(O)c(c(O)cc2O[C@@H]([C@H]1O)c3cc(O)cc(c3)O)[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO,C21H22O12,2.45,61.253446,12,12,55,28.840554,36,760,2308.12,387.573810541935,7,9,2,11,0.5,12,1,217.6,6.16992500144231,466.111126144001,-0.512,182,C21H22O12,0,0,0,33,466.393009547548,0.145454545454545,3
Row9373,O=c1c(O[C@@H]2O[C@@H]([C@H](O)[C@@H]([C@H]2O)O)CO)c(oc3c1c(O)cc(c3)O)-c4cc(O)c(O)cc4,C21H20O12,2.45,59.91986,16,17,53,28.57014,36,666,2080.12,384.937351841135,5,8,2,22,0.5,12,1,210.51,6.16992500144231,464.095476080001,1.711,180,C21H20O12,0,0,0,33,464.377128039897,0.113207547169811,4
Row9374,O=C1c2c(O[C@H]([C@@H]1O)c3cc(O)c(O)c(c3)O)cc(O)cc2O,C15H12O8,2.23,40.817516,12,12,35,15.992484,25,385,863.08,260.993454685289,2,6,0,11,0.5,7,1,147.68,5.64385618977472,320.053217344,1.472,126,C15H12O8,0,0,0,23,320.251566918285,0.0571428571428571,1
Row9377,O=C1c2c(O[C@@H](C1Oc3c(O)ccc(c3)C4Oc5c(ccc(c5)O)C(C4)=O)c6cc(O)c(O)cc6)cc(O)cc2,C30H22O10,3.66,75.4894459999999,24,24,62,31.714554,45,1119,2929.1,460.689090466413,2,5,0,10,0.5,9,1,162.98,6.49185309632968,542.121296904,4.275,224,C30H22O10,0,0,0,40,542.490822763501,0.0645161290322581,4
Row9379,O1[C@@]2(NC[C@H](C)CC2)[C@@H](C)[C@H]3[C@@H]1C[C@H]4[C@H]5[C@@H]([C@@]6(C(C[C@@H](O)CC6)=CC5)C)CC[C@]34C,C27H43NO2,4.1,78.8960989999999,0,0,73,49.583901,35,755,5214.03,427.350046302892,3,2,0,2,0.466666666666667,5,1,41.49,6.12928301694497,413.329379616001,5.845,186,C27H43NO2,0,0,0,30,413.63683468996,0.342465753424657,0
Row9380,O=C1c2c(O[C@@H](C1O)c3c(Oc4c(O)cc(C5Oc6c(O)c(O)cc(c6C(C5O)=O)O)cc4)cc(O)c(c3)O)c(O)c(O)cc2O,C30H22O16,3.0,80.301446,24,24,68,31.714554,51,1451,3259.16,513.43045066978,4,11,0,16,0.5,15,2,284.36,6.6724253419715,638.090784624001,2.648,260,C30H22O16,0,0,0,46,638.487252328918,0.0588235294117647,4
Row9383,O=C1c2c(O[C@@H]([C@H]1O)c3ccc(O)cc3)c(c(O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO)cc2O)CC=C(C)C,C26H30O11,3.11,74.58579,12,12,67,39.50221,40,896,3568.11,462.627048269908,7,7,4,11,0.466666666666667,15,2,186.37,6.32192809488736,518.178811780001,2.056,198,C26H30O11,0,0,0,37,518.510810134525,0.164179104477612,6
Row9384,O=c1c(O)c(oc2c1c(O)cc(c2CCC(O)(C)C)O[C@@H]3O[C@@H]([C@@H](O)[C@@H]([C@H]3O)O)CO)-c4ccc(O)cc4,C26H30O12,3.0,75.3877899999999,16,17,68,39.50221,41,919,3635.12,471.417274970469,6,8,4,21,0.466666666666667,17,2,210.51,6.35755200461808,534.173726400001,2.699,206,C26H30O12,0,0,0,38,534.510215062095,0.161764705882353,7
Row9386,O1[C@@H](O[C@@H]2CC3=CC[C@H]4[C@H]5[C@]([C@H]6[C@@H]([C@]7(NC[C@H](C)CC7)O[C@H]6C5)C)(C)CC[C@@H]4[C@@]3(C)CC2)[C@H](O[C@@H]8O[C@H]([C@H](O)[C@H]([C@H]8O)O)C)[C@@H](O[C@@H]9O[C@@H]([C@@H](O)[C@@H]([C@H]9O)O)CO)[C@H]([C@H]1CO)O,C45H73NO16,4.54,141.807889,0,0,135,93.8761110000001,70,2581,16667.17,824.671567273941,17,10,2,2,0.5,22,3,258.71,7.12928301694497,883.492935256002,2.366,362,C45H73NO16,0,0,0,62,884.059972432889,0.318518518518519,8
Row9390,O1[C@@H](O[C@@H]2CC3=CC[C@H]4[C@H]5[C@]([C@H]6[C@@H]([C@]7(NC[C@H](C)CC7)O[C@H]6C5)C)(C)CC[C@@H]4[C@@]3(C)CC2)[C@H](O[C@@H]8O[C@H]([C@H](O)[C@H]([C@H]8O)O)C)[C@@H](O)[C@@H]([C@H]1CO)O[C@@H]9O[C@H]([C@H](O)[C@H]([C@H]9O)O)C,C45H73NO15,4.65,141.005889,0,0,134,93.8761110000001,69,2618,16504.16,815.88134057338,16,9,2,2,0.48,21,3,238.48,7.10852445677817,867.498020636002,2.64,358,C45H73NO15,0,0,0,61,868.06056750532,0.32089552238806,7
Row9391,O1[C@@H](O[C@@H]2CC3=CC[C@H]4[C@H]5[C@]([C@H]6[C@@H]([C@H]7CC[C@@H](CN7[C@H]6C5)C)C)(C)CC[C@@H]4[C@@]3(C)CC2)[C@H](O[C@@H]8O[C@H]([C@H](O)[C@H]([C@H]8O)O)C)[C@@H](O)[C@@H]([C@H]1CO)O[C@@H]9O[C@H]([C@H](O)[C@H]([C@H]9O)O)C,C45H73NO14,4.76,140.203889,0,0,133,93.2801110000001,68,2413,16341.15,807.091113872819,15,8,2,2,0.478260869565217,21,3,220.46,7.08746284125034,851.503106016002,2.938,352,C45H73NO14,0,0,0,60,852.06116257775,0.323308270676692,7
Row9395,O1c2c(c(O)cc(c2)O)C(O)C(C1c3cc(O)c(O)cc3)O,C15H14O7,2.34,41.349102,12,12,36,17.220898,24,368,982.07,254.839686685528,2,6,0,9,0.5,7,1,130.61,5.58496250072116,306.073952788,1.126,120,C15H14O7,0,0,0,22,306.268043498367,0.0833333333333333,1
Row9401,O1c2c(O)c(O)ccc2[C@@H](O)[C@H]([C@H]1c3cc(O)c(O)cc3)O,C15H14O7,2.34,41.349102,12,12,36,17.220898,24,366,982.07,254.839686685528,2,6,0,9,0.5,7,1,130.61,5.58496250072116,306.073952788,1.555,120,C15H14O7,0,0,0,22,306.268043498367,0.0833333333333333,1
Row9402,O1c2c(c(O)cc(c2)O)C(O)C(C1c3cc(O)c(O)c(c3)O)O,C15H14O8,2.23,42.151102,12,12,37,17.220898,25,385,1015.08,263.629913386089,2,7,0,9,0.5,8,1,150.84,5.64385618977472,322.068867408,1.149,126,C15H14O8,0,0,0,23,322.267448425936,0.0810810810810811,1
Row9405,S(=O)(=O)(O/N=C(/S[C@@H]1O[C@@H]([C@@H](O)[C@@H]([C@H]1O)O)CO)\C[C@@H](O)C=C)O,C11H19NO10S2,1.24,46.949067,0,0,43,33.358933,24,382,1297.13,317.099988811912,9,6,9,7,0.5,14,1,220.02,5.58496250072116,389.045037808,-2.646,116,C11H19NO10S2,0,0,0,24,389.401891656164,0.186046511627907,8
Row9415,O=c1c2c(oc(c1)-c3cc(O)c(O)cc3)cc(O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@H]4O)O)CO)cc2O,C21H20O11,2.56,59.11786,16,17,52,28.57014,35,797,2033.11,376.147125140574,5,7,2,21,0.466666666666667,11,1,190.28,6.12928301694497,448.10056146,2.117,174,C21H20O11,0,0,0,32,448.377723112327,0.115384615384615,4
Row9419,N(C1C2CC3CC(C2)CC1C3)CCNC/C=C(/CCC=C(C)C)\C,C22H38N2,3.66,66.2581339999999,0,0,62,42.861866,26,662,3544.02,368.719347382203,2,2,12,2,0.5,12,1,24.06,5.70043971814109,330.303499216001,5.219,122,C22H38N2,0,0,0,24,330.551344788788,0.290322580645161,9
Row9420,O1[C@]2([C@@H]([C@@]3([C@H](C(CCC3)(C)C)CC2)C)CC1)C,C16H28O,3.11,47.632204,0,0,45,32.525796,19,180,1937.01,257.013063312828,1,0,0,0,0.5,4,1,9.23,5.24792751344359,236.214015516,5.821,102,C16H28O,0,0,0,17,236.393520383299,0.355555555555556,0
Row9421,[o+]1c(c(O[C@@H]2O[C@@H]([C@H](O)[C@@H]([C@H]2O)O)CO)cc3c1cc(O)cc3O)-c4cc(OC)c(O)c(c4)OC,C23H25O12,2.67,66.773825,16,17,60,36.910175,38,718,2779.12,409.947550443269,5,7,2,22,0.5,15,1,178.53,6.24792751344359,493.134601240001,1.958,188,C23H25O12,1,1,0,35,493.438303602602,0.133333333333333,6
Row9422,[o+]1c(c(OC2OC(C(O)C(C2O)O)CO)cc3c1cc(O)cc3O)-c4cc(OC)c(O)c(c4)OC,C23H25O12,2.67,66.773825,16,17,60,36.910175,38,718,2779.12,409.947550443269,5,7,2,22,0.5,15,1,178.53,6.24792751344359,493.134601240001,1.958,188,C23H25O12,1,1,0,35,493.438303602602,0.133333333333333,6
Row9423,O1c2c(c(O)cc(c2C3c4c(OC(C3O)c5cc(O)c(O)cc5)cc(O)cc4O)O)C(c6c7OC(c8cc(O)c(O)cc8)C(O)Cc7c(O)cc6O)C(C1c9cc(O)c(O)cc9)O,C45H38O18,4.43,118.974134,36,36,101,47.289866,71,2079,7975.18,721.035462553299,3,15,0,9,0.5,20,2,331.14,7.14974711950468,866.205814376001,3.855,362,C45H38O18,0,0,0,63,866.774152697089,0.0891089108910891,5
Row9424,O1c2c(c(O)cc(c2C[C@H]([C@H]1c3cc(O)c(O)cc3)O)O)[C@H]4c5c(O[C@@H]([C@@H]4O)c6cc(O)c(O)cc6)cc(O)cc5O,C30H26O12,3.44,79.7606179999999,24,24,68,32.255382,47,1109,3607.12,483.542461269136,2,10,0,9,0.5,13,2,220.76,6.55458885167764,578.142426272001,2.658,238,C30H26O12,0,0,0,42,578.521395633943,0.0882352941176471,3
Row9425,[Cl-].[o+]1c(c(O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO[C@@H]3O[C@H]([C@H](O)[C@H]([C@H]3O)O)C)cc4c1cc(O)cc4O)-c5cc(O)c(O)cc5,C27H31O15Cl,2.67,82.4005829999999,16,17,74,43.469417,46,1805686692,4123.16,515.595007468452,9,10,2,21,0.999000000999,17,2,239.22,6.52356195605701,630.135147972001,1.829,230,C27H31ClO15,0,1,-1,43,630.9800440736,0.162162162162162,6
Row9427,[Cl-].[o+]1c(c(O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO)cc3c1cc(O)cc3O)-c4cc(O)c(O)cc4,C21H21O11Cl,2.45,61.964653,16,17,54,28.705347,35,1280523194,2080.12,389.014651611807,5,8,2,21,0.999000000999,12,1,180.3,6.12928301694497,484.077239172001,2.663,174,C21H21ClO11,0,1,-1,33,484.838601444337,0.111111111111111,4
